session_id,station_id,started_at,ended_at,duration_minutes,energy_kwh,station_power_kw,session_type,price_per_kwh,cost_pln,driver_id,is_anomaly
3bfda8a6705f4df5a6fadca00b531932,162238,2025-09-08T11:43:00+00:00,2025-09-08T17:42:00+00:00,359.0,50.456,10.1,home,0.418,21.09,DRV_e90a28d8-44e4,false
80ff517323df4cd78e731dd7c6ac1b04,193148,2024-08-21T01:40:00+00:00,2024-08-21T05:15:00+00:00,215.0,14.923,5.1,home,0.374,5.58,DRV_73d7ef6e-5db0,false
ac2b0cfcc5c54060991121e793d563ae,161414,2025-09-29T10:15:00+00:00,2025-09-29T15:46:00+00:00,331.0,64.054,15.7,work,0.3664,23.47,DRV_c1e6b6a6-1fb6,false
a903ae67fc564b53a4acb722e0527739,195016,2025-06-08T16:25:00+00:00,2025-06-08T16:53:00+00:00,28.0,117.005,350.0,public,0.7892,92.34,DRV_e5d4c24c-4671,false
f2d2393f8e85440d8f9aeb7046707cd6,160959,2025-09-20T23:31:00+00:00,2025-09-21T07:03:00+00:00,452.0,42.054,9.6,home,0.4128,17.36,DRV_2ef21bc0-ba8a,false
6d5d0477adc24178a04116122cd58759,194562,2025-10-22T19:52:00+00:00,2025-10-22T20:40:00+00:00,48.0,159.694,350.0,public,0.8097,129.31,DRV_9d890541-0d65,false
abdd1a8fa4b04c89b10bce9c582b91ee,167250,2025-05-16T18:20:00+00:00,2025-05-17T00:22:00+00:00,362.0,28.07,6.4,home,0.3997,11.22,DRV_1998457a-45bc,false
2633201868834c6eaa944054b2414482,504569,2024-02-03T17:34:00+00:00,2024-02-03T18:01:00+00:00,27.0,43.017,150.0,public,0.6335,27.25,DRV_155b39ff-c4fb,false
d96e684f3db0474eb938878a89b5aab0,478922,2024-10-12T15:56:00+00:00,2024-10-12T16:47:00+00:00,51.0,209.535,400.0,public,0.677,141.86,DRV_ac4ee2cc-0e37,false
f7c0d5f769a54b4f8ff8869d0ec0713d,195015,2025-11-02T14:15:00+00:00,2025-11-02T14:39:00+00:00,24.0,107.28,350.0,public,0.7071,75.86,DRV_256ca330-3f4e,false
340de04941474506be2bf9c9636f6e5c,188549,2025-05-22T09:43:00+00:00,2025-05-22T13:26:00+00:00,223.0,29.909,11.4,work,0.3404,10.18,DRV_8d94cedd-60c6,false
17abb8635efe4f4f98ddbbc073253aa3,194465,2025-11-09T11:39:00+00:00,2025-11-09T12:04:00+00:00,25.0,94.544,350.0,public,0.7564,71.51,DRV_22443d0d-535e,false
ac75c344608e449e84b9e6020d31812e,459865,2024-12-13T17:08:00+00:00,2024-12-13T19:33:00+00:00,145.0,14.425,7.8,home,0.3859,5.57,DRV_6015979a-27a4,false
c2fe8954cdfd4531b02b783112a1fe7d,460947,2025-02-28T23:59:00+00:00,2025-03-01T09:11:00+00:00,552.0,22.124,4.5,home,0.3924,8.68,DRV_0ffa9665-7f91,false
de95d69535794143bab99428378e6510,162239,2025-10-26T19:46:00+00:00,2025-10-27T00:53:00+00:00,307.0,21.925,5.0,home,0.42,9.21,DRV_0fe8cf78-3a1c,false
efe9b3d0363948bf83ece8ffe8b3d763,176107,2025-08-28T16:25:00+00:00,2025-08-28T21:47:00+00:00,-347.4136176882616,44.238,15.0,work,0.3584,15.86,DRV_ad225dbd-3bdd,true
7a9a8ef5c11b41c4bfe3f366bf337a15,303138,2024-12-08T11:33:00+00:00,2024-12-08T12:29:00+00:00,56.0,194.391,250.0,public,0.6028,117.19,DRV_1ad84019-af7b,false
c68813fe52554c758d55119e3d44cb2c,175599,2024-01-19T08:21:00+00:00,2024-01-19T13:07:00+00:00,286.0,50.995,15.4,work,0.3049,15.55,DRV_a31ebfa0-52e4,false
42f5b3f54ef4434d9bf86f3ca6129a1c,203701,2025-11-04T21:15:00+00:00,2025-11-04T22:02:00+00:00,47.0,61.634,100.0,public,0.7328,45.16,DRV_23bea131-ef03,false
fb37afaecd8543ca993e638d774c0afa,157550,2025-09-13T12:53:00+00:00,2025-09-13T14:31:00+00:00,98.0,12.689,10.4,home,0.395,5.01,DRV_69113d17-5e48,false
5ee68495340049c3aa11905b51facefa,497253,2025-01-24T14:35:00+00:00,2025-01-24T14:57:00+00:00,22.0,26.237,100.0,public,0.8177,21.45,DRV_97d80279-5ca3,false
255b30e2bdc2474bb8a56b49dd34aa18,459865,2025-03-28T01:22:00+00:00,2025-03-28T07:15:00+00:00,353.0,35.592,6.9,home,0.3912,13.92,DRV_9bcbcec3-8866,false
54720d2d32394ffba7046f254b91b8cb,160959,2024-07-17T21:51:00+00:00,2024-07-18T02:50:00+00:00,299.0,18.549,6.5,home,0.3724,6.91,DRV_6a3cd66e-8b84,false
a79463208cf648b8bfd238c33ee82983,203702,2024-12-31T06:26:00+00:00,2024-12-31T07:00:00+00:00,34.0,50.924,100.0,public,0.656,33.4,DRV_9057c2b8-4882,false
f76d15fd7d1645a09253d966c36b9a0a,301731,2024-06-04T19:11:00+00:00,2024-06-04T19:11:00+00:00,0.0,0.0,350.0,public,0.742,0.0,DRV_f2da1624-db27,false
cb8383f2bb964602ab115c3675f8e3a8,175656,2024-07-23T08:09:00+00:00,2024-07-23T11:08:00+00:00,179.0,43.836,17.7,work,0.3259,14.28,DRV_da68f316-1046,false
eab9eb022f1d4121bd024c6d8bea75c1,176321,2025-10-17T04:56:00+00:00,2025-10-17T13:10:00+00:00,494.0,40.259,5.6,home,0.4128,16.62,DRV_4de80863-4606,false
f1f7d9041307415798c128e7d6cd3155,175511,2024-11-28T15:22:00+00:00,2024-11-28T22:20:00+00:00,418.0,74.663,19.7,work,0.3381,25.24,DRV_cbb84961-28a2,false
8177b66137fe432c8257185126a9e100,160899,2025-09-29T15:23:00+00:00,2025-09-29T20:37:00+00:00,314.0,30.659,6.8,home,0.4153,12.73,DRV_50753e15-7418,false
9dd43675ef144064aab07015a3422e50,478923,2025-02-08T11:32:00+00:00,2025-02-08T12:00:00+00:00,28.0,142.441,400.0,public,0.7176,102.22,DRV_5de6fec4-3eea,false
fa3c1628892641df865568b7b8e19f56,194333,2024-03-05T15:34:00+00:00,2024-03-05T16:05:00+00:00,31.0,18.442,50.0,public,0.6528,12.04,DRV_99c3b75c-238d,false
ce6101996e3a4ba8ac8d6c7db2a6e468,157587,2024-11-28T08:25:00+00:00,2024-11-28T09:55:00+00:00,90.0,8.037,8.5,home,0.3761,3.02,DRV_aa7b53bb-c1fd,false
86c5d1d69ea94508b12275923db02235,162238,2024-05-30T10:56:00+00:00,2024-05-30T16:27:00+00:00,331.0,21.204,6.6,home,0.3751,7.95,DRV_0a30c099-06d8,false
5f804eeb143a4affa59b0105cb80f288,499097,2025-07-10T00:19:00+00:00,2025-07-10T02:54:00+00:00,155.0,6.996,5.0,home,0.3994,2.79,DRV_2717edc6-ab46,false
39d1c7ffb27e4442bd7fe9733e42df5b,194466,2025-11-21T14:06:00+00:00,2025-11-21T14:26:00+00:00,20.0,57.303,350.0,public,0.8744,50.11,DRV_3ef60d16-bdfd,false
dbb44021fdde44afa75b395a14a34f7f,169762,2025-08-29T08:59:00+00:00,2025-08-29T14:06:00+00:00,307.0,38.324,12.3,work,0.3376,12.94,DRV_e4397e37-bbc2,false
8d7dd772608e4f5ca117727067c0518b,478922,2025-09-07T18:13:00+00:00,2025-09-07T19:08:00+00:00,55.0,287.337,400.0,public,0.7795,223.99,DRV_18cef4e4-83e1,false
7ff6b824152a4aecabdfcb41b3eda8f1,185538,2025-10-27T15:56:00+00:00,2025-10-27T19:09:00+00:00,193.0,43.148,16.2,work,0.356,15.36,DRV_460b6039-6408,false
dba3496ffa324f6990dbfad654ce26be,460080,2025-09-08T09:50:00+00:00,2025-09-08T14:13:00+00:00,263.0,33.775,14.4,work,0.3643,12.3,DRV_18dfb6a7-e2f9,false
e336c243b13944769e3ce88be6b9d31a,274124,2025-04-12T18:46:00+00:00,2025-04-12T23:37:00+00:00,291.0,39.753,9.5,home,0.4028,16.01,DRV_0ffa9665-7f91,false
ecf32053af3648cc93087974ec95b3ac,203702,2025-07-25T15:07:00+00:00,2025-07-25T15:55:00+00:00,48.0,56.727,100.0,public,0.764,43.34,DRV_ac4ee2cc-0e37,false
edc3a1c32dea4d2d886c405fa879d8f8,157587,2025-01-03T19:02:00+00:00,2025-01-04T03:21:00+00:00,499.0,31.642,6.5,home,0.379,11.99,DRV_1bbcc7b4-6fa4,false
65f6ba53d22648b3b674410dd218c9d6,175658,2024-03-04T10:10:00+00:00,2024-03-04T13:43:00+00:00,213.0,49.854,19.6,work,0.3014,15.03,DRV_b22dc090-4cc9,false
d5aba8ae91124bc0bd8f95f4905f9096,210127,2025-07-18T14:24:00+00:00,2025-07-18T20:48:00+00:00,384.0,49.621,15.8,work,0.3549,17.61,DRV_0ffa9665-7f91,false
c16f9bcc62434ed794ec3f338a624cbd,298781,2025-07-31T08:47:00+00:00,2025-07-31T14:14:00+00:00,327.0,54.665,15.4,work,0.3619,19.79,DRV_077e1306-cd15,false
8033f5c21413464db962c8a7b076a7dc,203702,2024-08-06T13:23:00+00:00,2024-08-06T14:23:00+00:00,60.0,60.934,100.0,public,0.8051,49.06,DRV_7edf749b-b97b,false
d6b361e43b6d4a0dafe5040b1901ef87,176321,2025-12-11T01:01:00+00:00,2025-12-11T03:29:00+00:00,148.0,18.361,10.5,home,0.4267,7.83,DRV_c9d3b0e3-92f9,false
658e54a298794f35b47199869d264599,460080,2024-02-15T16:04:00+00:00,2024-02-15T18:32:00+00:00,148.0,24.089,12.6,work,0.2926,7.05,DRV_0ae54ec6-b1a9,false
fe1a1ba9c8964c5b85f8c28da255e1bb,499097,2025-08-10T16:27:00+00:00,2025-08-10T18:53:00+00:00,146.0,12.292,7.1,home,0.4178,5.14,DRV_0e41cb6c-f19b,false
6e8d9644601b4bcbb0eebcce8d93e14a,176228,2025-12-17T14:01:00+00:00,2025-12-17T16:06:00+00:00,125.0,18.956,12.0,work,0.3608,6.84,DRV_18cef4e4-83e1,false
9e5d9c7ac5ac435495f00cb4614c721d,171420,2024-10-20T18:45:00+00:00,2024-10-21T01:30:00+00:00,405.0,61.517,10.1,home,0.3681,22.64,DRV_ef6a3f7d-e42d,false
277b0667449940a69500717012d15585,157587,2025-11-21T00:14:00+00:00,2025-11-21T05:13:00+00:00,299.0,16.438,4.4,home,0.4152,6.82,DRV_7ed5af68-ff48,false
5111d31d63be441dbd5a0c9e277eb0aa,307648,2025-10-06T01:29:00+00:00,2025-10-06T02:32:00+00:00,63.0,4.494,7.8,home,0.4062,1.83,DRV_ac4ee2cc-0e37,false
5c238d8d71da45b98eea9db8f165d779,160959,2025-08-16T08:47:00+00:00,2025-08-16T13:44:00+00:00,297.0,17.337,4.1,home,0.4064,7.05,DRV_0e330d21-dbca,false
72e76b516e544c6daff8e87e16591c89,506364,2025-12-11T19:33:00+00:00,2025-12-12T05:04:00+00:00,571.0,31.182,5.6,home,0.4255,13.27,DRV_1b0b6279-e4c7,false
5a9a206a16f142a286b919aa1a7167c7,504574,2025-06-11T14:52:00+00:00,2025-06-11T20:26:00+00:00,334.0,86.344,21.8,work,0.3456,29.84,DRV_29ae7d55-d1fc,false
629ef3d8dd1c4267930ddda6c8d0f9e5,307729,2025-02-21T09:50:00+00:00,2025-02-21T15:18:00+00:00,328.0,53.306,12.4,work,0.336,17.91,DRV_ac4ee2cc-0e37,false
e6b0da0ab98f4dbe95aede0fc777a07f,171420,2025-06-27T18:10:00+00:00,2025-06-27T23:27:00+00:00,317.0,28.761,8.0,home,0.3919,11.27,DRV_ce6a9dd3-4ea5,false
238b05b72b64477ca177a771af70de70,157550,2024-12-31T14:01:00+00:00,2024-12-31T16:01:00+00:00,120.0,14.169,8.4,home,0.3779,5.36,DRV_1fdb2dfa-e4af,false
6f46f1b12ace4aa9903246b3255bfc1c,474506,2024-11-02T18:51:00+00:00,2024-11-03T02:06:00+00:00,435.0,32.077,6.0,home,0.375,12.03,DRV_2421cfea-16d4,false
406f64d65c724ebd93b11e59c85cd714,176107,2024-03-14T09:39:00+00:00,2024-03-14T15:29:00+00:00,350.0,53.942,11.4,work,0.3024,16.31,DRV_044ee84f-aa67,false
4dfe111722af411f9b628a9d75366b9f,193148,2024-12-09T22:55:00+00:00,2024-12-10T04:07:00+00:00,312.0,30.463,9.6,home,0.3826,11.66,DRV_0ab48463-a98d,false
cdd7f460614047d39ec4ea48d773f98d,499097,2025-09-23T17:04:00+00:00,2025-09-24T01:00:00+00:00,476.0,71.837,10.4,home,0.4013,28.82,DRV_d07544bb-8b65,false
dc08bf29d2d3448890c300186e3cdd4f,307835,2025-12-07T16:59:00+00:00,2025-12-07T19:45:00+00:00,166.0,12.786,6.9,home,0.4302,5.5,DRV_8d4d5f35-e365,false
f280df1d9a6c4db992171c884ce953a7,175519,2025-12-20T15:59:00+00:00,2025-12-20T21:53:00+00:00,354.0,51.651,11.8,work,0.3666,18.93,DRV_f8ffee5e-c66d,false
f7fe604f65f34779b6ee5cdb2d79a2d1,167250,2024-07-19T20:16:00+00:00,2024-07-20T05:53:00+00:00,577.0,41.524,6.3,home,0.3735,15.51,DRV_5264f5a9-d6ec,false
936cd31cf7bf4244bdb2a7aaa205e54f,188549,2025-04-14T10:03:00+00:00,2025-04-14T15:28:00+00:00,325.0,60.546,21.6,work,0.3312,20.05,DRV_9aa5a648-4d46,false
64976593c92e4c939105c8d647c1c017,189690,2025-04-17T08:22:00+00:00,2025-04-17T12:09:00+00:00,227.0,26.974,12.8,work,0.3442,9.29,DRV_ac689835-0986,false
762cdfbcba2a47bab3f81c3106e3f949,194562,2024-06-17T09:26:00+00:00,2024-06-17T09:43:00+00:00,17.0,53.455,350.0,public,0.5622,30.05,DRV_83f171a3-ca36,false
b15da72dd4ce427c8a94ae9fcc351e4f,298781,2025-04-21T09:16:00+00:00,2025-04-21T12:56:00+00:00,220.0,53.776,19.2,work,0.3463,18.62,DRV_29cff0db-de43,false
3df519674d8640bda2224f9623a13e20,175599,2024-11-28T15:03:00+00:00,2024-11-28T22:16:00+00:00,433.0,47.013,11.5,work,0.3374,15.86,DRV_221b1f16-f0ca,false
12ef61016082486f8a00ef586c521d13,160959,2025-12-06T19:52:00+00:00,2025-12-06T20:53:00+00:00,61.0,5.737,7.0,home,0.4165,2.39,DRV_91dac92c-6bec,false
81b15db988cc4d49a69b29b8950df1a0,303138,2024-09-07T11:12:00+00:00,2024-09-07T11:53:00+00:00,41.0,150.099,250.0,public,0.6819,102.35,DRV_687af562-8ef0,false
e53f9644b39e4df29c0a1febf7eae66e,463061,2025-10-10T07:52:00+00:00,2025-10-10T14:32:00+00:00,400.0,78.69,21.1,work,0.3542,27.87,DRV_1a6b2a8b-73ef,false
c4da2c2e1bff427995c1604fea163354,160899,2025-11-13T19:15:00+00:00,2025-11-14T04:11:00+00:00,536.0,43.207,9.0,home,0.4294,18.55,DRV_0ffa9665-7f91,false
0b5707209cd8458ba5a1c8252a9528c3,175653,2025-08-11T14:50:00+00:00,2025-08-11T21:17:00+00:00,387.0,99.256,18.1,work,0.3409,33.83,DRV_ff229e0f-777f,false
c0afd193f7804f2fa64d5922a590fd3c,162238,2024-07-28T20:16:00+00:00,2024-07-28T21:50:00+00:00,94.0,10.881,7.8,home,0.3719,4.05,DRV_a31ebfa0-52e4,false
423cad9d193e478382b342541b1f2eb1,298781,2024-09-10T14:06:00+00:00,2024-09-10T21:29:00+00:00,443.0,85.695,13.6,work,0.3115,26.7,DRV_b6f4d3e1-0e66,false
